shipment_id,dispatch_date,warehouse_id,destination_city,courier_partner,distance_km,weight_kg,items_count,order_value_inr,promised_days,dispatch_hour,is_weekend_dispatch,is_festival_week,rainfall_mm,customer_prior_late_deliveries,customer_segment,payment_method,actual_delivery_days,delivery_note,is_late
SHP007340,2024-08-17,WH-BLR,Ludhiana,IndiaPost Express,2505.2,2.73,1,694.59,3,18,1,0,3.9,0,Wholesale,Netbanking,5,,1
SHP008727,2024-07-25,WH-DEL,Indore,ValueShip,447.8,3.34,6,5703.78,3,8,0,0,10.4,2,Retail,COD,2,,0
SHP007884,2024-08-16,WH-BLR,Chandigarh,BlueDart Lite,1199.5,4.6,1,846.68,2,12,0,0,0.0,0,Wholesale,Netbanking,2,,0
SHP001464,2024-12-21,WH-BLR,Ludhiana,CityRunner,817.3,2.08,3,650.18,3,20,1,0,0.0,1,Wholesale,UPI,2,Left with guard,0
SHP004393,2024-07-02,WH-DEL,Bengaluru,SwiftEx,2001.8,3.1,3,1165.07,3,15,0,0,10.9,1,Business,Wallet,4,,1
SHP006591,2024-08-27,WH-PUN,Bengaluru,ValueShip,411.3,2.9,3,2513.83,3,10,0,0,0.0,0,Wholesale,Card,4,,1
SHP005855,2024-09-15,WH-BLR,Pune,SwiftEx,967.5,2.3,3,3334.55,2,19,1,0,1.4,0,Business,UPI,1,,0
SHP008414,2024-03-20,WH-PUN,Pune,IndiaPost Express,65.8,1.68,2,1319.21,4,10,0,0,0.7,1,Business,Card,3,,0
SHP001309,2024-07-19,WH-CHD,CHANDIGARH,BlueDart Lite,47.6,3.35,1,1189.79,2,16,0,0,0.0,,Wholesale,COD,1,Left with guard,0
SHP000910,2024-06-08,WH-CHD,Jaipur,IndiaPost Express,2154.2,4.68,2,1937.34,2,12,1,0,0.0,0,Wholesale,Wallet,2,,0
SHP005818,2024-02-04,WH-DEL,Guwahati,IndiaPost Express,491.8,0.68,1,336.87,3,21,1,1,0.8,1,Retail,UPI,5,Reattempt scheduled,1
SHP000925,2024-12-11,WH-CHD,Chandigarh,CityRunner,62.7,1.2,2,1406.61,2,18,0,0,0.0,1,Retail,Netbanking,1,Left with guard,0
SHP000501,2024-09-26,WH-BLR,PATNA,BlueDart Lite,1936.1,1.78,2,1281.63,3,9,0,0,5.9,2,Wholesale,UPI,2,,0
SHP008616,2024-11-01,WH-PUN,Delhi,ValueShip,323.5,3.44,6,1354.8,3,12,0,0,,1,Retail,UPI,1,,0
SHP003720,2024-12-14,WH-DEL,Chandigarh,IndiaPost Express,2199.9,3.56,4,5505.34,2,16,1,0,0.0,0,Retail,Netbanking,2,Delivered on time,0
SHP004016,2024-11-28,WH-PUN,Ludhiana,SwiftEx,2629.3,1.63,1,970.08,3,10,0,1,0.0,0,Retail,Wallet,4,,1
SHP006223,2024-03-20,WH-CHD,Patna,CityRunner,230.8,1.11,2,1803.65,3,12,0,0,0.0,0,Business,Wallet,3,Delivered on time,0
SHP006373,2024-03-16,WH-PUN, Bengaluru,SwiftEx,1606.4,1.67,2,846.8,4,10,1,0,7.2,0,Business,UPI,2,,0
SHP001242,2024-07-27,WH-BLR,Gurugram,SwiftEx,1284.1,0.28,6,3096.44,3,9,1,0,6.8,2,Wholesale,UPI,4,Address updated,1
SHP005422,2024-07-16,WH-PUN,BENGALURU,ValueShip,704.0,1.01,5,915.8,4,15,0,0,5.4,1,Wholesale,COD,3,Delivered on time,0
SHP004212,2024-11-18,WH-PUN,Jaipur,CityRunner,1470.8,3.53,2,977.26,5,12,0,1,,1,Business,Card,3,,0
SHP007923,2024-09-27,WH-CHD,Bengaluru,SwiftEx,2938.1,1.94,3,3288.86,4,13,0,0,0.2,0,Business,Card,2,Left with guard,0
SHP005379,2024-03-10,WH-BLR,Ludhiana,IndiaPost Express,413.2,4.8,3,2724.56,3,12,1,0,7.4,0,Retail,UPI,3,Delivered on time,0
SHP002777,2024-11-22,WH-PUN,Delhi,ValueShip,997.1,4.19,6,4942.18,3,19,0,1,8.2,0,Retail,Netbanking,4,Address updated,1
SHP005980,2024-08-06,WH-PUN, Pune,ValueShip,59.6,2.08,4,4947.85,3,19,0,0,6.6,0,Retail,Netbanking,2,Left with guard,0
SHP003538,2024-05-26,WH-BLR,Pune,CityRunner,1781.7,2.74,2,928.33,2,21,1,0,3.3,0,Retail,COD,2,,0
SHP000374,2024-07-17,WH-DEL,Patna,CityRunner,737.8,4.28,1,1281.9,5,10,0,0,7.6,1,Business,UPI,3,Left with guard,0
SHP002735,2024-02-19,WH-PUN,Guwahati,CityRunner,2106.0,5.13,2,1636.24,2,9,0,0,0.0,0,Business,COD,3,Reattempt scheduled,1
SHP008155,2024-12-27,WH-BLR,Gurugram,SwiftEx,797.6,4.57,2,1958.81,4,12,0,0,3.0,0,Business,Card,4,,0
SHP000844,2024-03-02,WH-PUN,Bengaluru,ValueShip,1510.0,0.42,1,1354.84,2,9,1,0,11.2,1,Business,UPI,3,,1
SHP007274,2024-01-10,WH-DEL,CHANDIGARH,ValueShip,2118.6,2.26,3,2020.1,3,9,0,0,2.0,0,Business,UPI,6,Reattempt scheduled,1
SHP006863,2024-02-25,WH-PUN,jaipur,SwiftEx,1082.2,,4,3090.66,5,10,1,0,0.0,2,Business,Wallet,3,Delivered on time,0
SHP005205,2024-06-09,WH-DEL,Lucknow,CityRunner,229.0,3.34,3,1422.53,5,18,1,0,5.4,0,Business,COD,5,Left with guard,0
SHP008839,2024-06-21,WH-DEL,Bengaluru,ValueShip,1667.4,6.1,2,1108.19,2,14,0,0,0.0,1,Retail,Card,3,Reattempt scheduled,1
SHP000673,2024-07-25,WH-PUN,Patna,CityRunner,521.5,0.31,1,501.27,3,8,0,0,0.3,1,Wholesale,Netbanking,3,,0
SHP001439,2024-12-21,WH-DEL,Bengaluru,IndiaPost Express,2278.4,3.46,3,1639.24,3,15,1,0,5.0,0,Business,Wallet,3,,0
SHP004336,2024-06-22,WH-BLR,Indore,CityRunner,715.4,2.55,5,6699.13,3,11,1,0,4.1,0,Retail,Wallet,3,Delivered on time,0
SHP005839,2024-12-07,WH-CHD,Patna,IndiaPost Express,655.6,2.36,3,2370.81,2,15,1,0,15.3,2,Wholesale,COD,4,Reattempt scheduled,1
SHP003282,2024-02-21,WH-CHD,Mohali,BlueDart Lite,1557.8,1.65,4,3870.46,3,14,0,0,9.4,2,Retail,UPI,2,,0
SHP003340,2024-12-07,WH-PUN,Chandigarh,SwiftEx,225.5,6.08,4,1482.42,4,16,1,0,4.4,1,Retail,Card,4,,0
SHP006435,2024-08-19,WH-PUN,Bengaluru,SwiftEx,523.4,2.62,6,3897.15,2,16,0,1,18.1,1,Retail,Netbanking,2,Delivered on time,0
SHP001398,2024-02-13,WH-DEL,indore,BlueDart Lite,627.4,5.78,4,Rs. 3831.89,4,16,0,0,1.6,0,Retail,UPI,3,,0
SHP003523,2024-05-30,WH-PUN,Pune,BlueDart Lite,47.5,2.24,3,2687.25,3,19,0,0,0.0,1,Wholesale,COD,1,,0
SHP004195,2024-07-11,WH-BLR,Chandigarh,BlueDart Lite,1480.7,6.24,6,4330.51,4,14,0,0,0.0,1,Business,COD,3,Delivered on time,0
SHP008570,2024-06-20,WH-DEL,Mohali,IndiaPost Express,913.6,4.85,4,3097.62,3,21,0,0,,0,Retail,Netbanking,2,,0
SHP003328,2024-05-01,WH-PUN,Chandigarh,BlueDart Lite,1777.7,0.62,3,3415.74,3,10,0,0,,1,Business,UPI,3,Left with guard,0
SHP007059,2024-02-02,WH-PUN,Pune,ValueShip,63.5,1.67,5,2017.04,3,9,0,0,0.1,1,Retail,Wallet,3,,0
SHP000160,2024-01-24,WH-PUN,Pune,IndiaPost Express,56.6,1.89,2,500.17,4,17,0,0,0.0,1,Wholesale,Netbanking,3,,0
SHP004386,2024-09-08,WH-BLR,Delhi,BlueDart Lite,637.1,1.87,3,3622.08,5,19,1,0,4.1,1,Business,Card,4,Delivered on time,0
SHP002343,2024-02-14,WH-DEL, Jaipur,IndiaPost Express,2444.2,3.55,1,526.77,4,8,0,0,,2,Business,Card,5,Customer unavailable,1
SHP006070,2024-03-28,WH-CHD,Guwahati,IndiaPost Express,657.4,3.27,1,312.46,5,12,0,0,3.6,0,Wholesale,UPI,4,Left with guard,0
SHP006055,2024-05-04,WH-CHD,Chandigarh,ValueShip,-54.3,4.57,2,416.29,5,8,1,0,0.0,0,Business,Card,3,,0
SHP003647,2024-03-16,WH-BLR,Chandigarh,BlueDart Lite,1765.1,3.16,5,6540.67,2,19,1,0,3.8,0,Business,UPI,2,,0
SHP002004,2024-12-22,WH-CHD,Chandigarh,SwiftEx,76.7,0.24,4,4098.52,3,11,1,0,0.0,1,Wholesale,Wallet,2,Delivered on time,0
SHP006221,2024-10-22,WH-CHD,Delhi,SwiftEx,700.8,1.06,3,4121.49,2,20,0,1,2.3,1,Business,Netbanking,5,Customer unavailable,1
SHP003487,2024-04-01,WH-BLR,Guwahati,ValueShip,958.1,3.19,5,3121.04,3,16,0,0,0.0,1,Business,COD,7,Customer unavailable,1
SHP007969,2024-11-24,WH-CHD,Indore,CityRunner,2289.9,3.16,5,4672.6,2,17,1,1,1.5,0,Retail,Netbanking,3,,1
SHP006212,2024-05-13,WH-CHD, Gurugram,CityRunner,1775.1,1.21,5,4735.01,4,14,0,0,2.2,0,Wholesale,Wallet,2,Left with guard,0
SHP003776,2024-08-03,WH-CHD,Pune,SwiftEx,659.3,3.04,3,2210.19,3,14,1,0,0.0,0,Retail,UPI,2,Delivered on time,0
SHP001175,2024-01-23,WH-BLR,Jaipur,IndiaPost Express,1582.8,1.24,5,2280.26,4,10,0,0,1.6,1,Retail,UPI,4,,0
SHP008403,2024-09-11,WH-CHD,Mohali,BlueDart Lite,1652.4,4.0,6,6352.25,4,9,0,0,0.0,4,Business,UPI,4,,0
SHP005838,2024-07-20,WH-DEL,Mohali,BlueDart Lite,2183.2,1.02,2,2155.58,3,21,1,1,0.0,0,Retail,Card,1,,0
SHP000093,2024-01-27,WH-BLR,Guwahati,SwiftEx,1974.8,0.3,3,2363.03,3,8,1,0,8.0,2,Wholesale,Wallet,4,Address updated,1
SHP007694,2024-03-27,WH-PUN,Bengaluru,ValueShip,761.2,3.17,3,703.28,3,12,0,0,0.0,1,Business,Netbanking,5,,1
SHP001302,2024-02-23,WH-BLR,Chandigarh,SwiftEx,318.2,0.71,2,1457.95,3,10,0,0,8.5,0,Retail,UPI,3,Delivered on time,0
SHP000727,2024-01-09,WH-DEL,Mohali,CityRunner,2133.0,4.47,4,5536.0,3,9,0,0,4.2,2,Wholesale,Card,4,Reattempt scheduled,1
SHP006375,2024-05-08,WH-PUN,Delhi,IndiaPost Express,1685.0,4.04,2,780.14,3,10,0,0,,0,Business,Card,1,Left with guard,0
SHP003315,2024-03-08,WH-DEL,Ludhiana,ValueShip,1415.0,1.73,4,5315.9,5,20,0,0,2.8,0,Wholesale,Wallet,5,,0
SHP004330,2024-09-04,WH-BLR,Chandigarh,ValueShip,228.3,1.36,6,5021.67,4,8,0,0,2.7,0,Business,COD,3,,0
SHP005900,2024-09-10,WH-BLR,Gurugram,IndiaPost Express,856.2,3.74,4,845.18,3,14,0,0,2.4,0,Wholesale,Wallet,3,Left with guard,0
SHP001303,2024-07-25,WH-BLR,Lucknow,ValueShip,2286.8,1.44,6,6475.88,4,16,0,0,9.1,,Wholesale,UPI,5,Address updated,1
SHP007328,2024-08-22,WH-DEL,Bengaluru,SwiftEx,2572.4,1.31,5,957.22,5,16,0,0,11.3,0,Retail,UPI,4,Delivered on time,0
SHP002803,2024-09-27,WH-PUN,Lucknow,CityRunner,498.5,3.94,3,1395.6,2,10,0,0,8.9,0,Business,Netbanking,3,Customer unavailable,1
SHP004575,2024-10-01,WH-CHD,Ludhiana,SwiftEx,1602.6,,3,1793.06,3,8,0,1,10.5,0,Business,UPI,2,Delivered on time,0
SHP006684,2024-04-25,WH-CHD,Bengaluru,SwiftEx,988.8,3.19,4,2129.2,2,16,0,0,,0,Business,Netbanking,2,Left with guard,0
SHP006150,2024-07-03,WH-PUN,Lucknow,SwiftEx,1698.7,3.11,2,512.88,5,19,0,0,4.4,2,Business,Card,5,Delivered on time,0
SHP006761,2024-08-10,WH-CHD,Gurugram,CityRunner,1810.1,2.69,3,1782.9,2,18,1,0,8.3,0,Retail,Card,1,,0
SHP008666,2024-10-08,WH-CHD,Indore,SwiftEx,1205.7,2.04,4,1364.23,3,21,0,1,7.4,0,Retail,COD,2,,0
SHP003544,2024-01-02,WH-DEL,Indore,IndiaPost Express,1279.5,1.12,1,952.95,3,20,0,0,0.0,1,Business,COD,3,,0
SHP003122,2024-12-07,WH-DEL,Delhi,BlueDart Lite,55.4,0.76,4,1713.69,4,13,1,1,0.0,2,Business,Netbanking,3,Left with guard,0
SHP002756,2024-11-07,WH-PUN,Indore,BlueDart Lite,541.7,1.25,4,5013.37,3,15,0,1,0.0,0,Wholesale,Wallet,3,,0
SHP000771,2024-02-07,WH-PUN,Chandigarh,BlueDart Lite,1928.8,3.15,3,1689.07,3,21,0,0,0.7,0,Retail,Card,2,,0
SHP005808,2024-09-15,WH-DEL,Lucknow,CityRunner,1123.5,5.34,2,1350.44,5,9,1,0,3.1,1,Business,UPI,4,,0
SHP002672,2024-03-21,WH-BLR,Indore,SwiftEx,433.6,1.68,1,431.36,3,18,0,0,2.3,2,Wholesale,Card,3,Left with guard,0
SHP004264,2024-06-17,WH-DEL,gurugram,BlueDart Lite,454.8,4.79,5,4074.65,2,14,0,0,5.6,0,Business,Wallet,2,,0
SHP001547,2024-04-21,WH-CHD,Mohali,IndiaPost Express,1954.2,1.92,4,767.3,4,14,1,0,8.5,1,Retail,Card,5,Reattempt scheduled,1
SHP006993,2024-06-18,WH-PUN,Bengaluru,SwiftEx,1247.6,0.76,3,1528.77,3,17,0,0,,1,Wholesale,Netbanking,3,Delivered on time,0
SHP006344,2024-06-13,WH-PUN,Indore,SwiftEx,1041.5,6.66,3,940.52,3,14,0,0,0.0,2,Retail,UPI,2,,0
SHP001145,2024-02-01,WH-CHD,Bengaluru,SwiftEx,2313.8,2.41,3,2420.16,4,8,0,0,0.0,0,Wholesale,Wallet,2,,0
SHP008694,2024-01-16,WH-PUN,Patna,BlueDart Lite,362.1,5.65,2,2183.75,3,12,0,0,0.0,,Business,Wallet,3,Delivered on time,0
SHP000647,2024-06-11,WH-DEL,Ludhiana,IndiaPost Express,730.9,4.46,2,446.15,4,8,0,0,5.1,0,Business,Netbanking,4,Delivered on time,0
SHP007804,2024-10-26,WH-CHD,Indore,BlueDart Lite,625.0,3.45,2,650.72,4,18,1,1,0.0,0,Business,COD,4,,0
SHP003517,2024-08-09,WH-PUN,Bengaluru,IndiaPost Express,2151.4,6.29,2,2235.36,3,16,0,0,14.2,2,Retail,UPI,4,Reattempt scheduled,1
SHP004749,2024-10-20,WH-CHD,Bengaluru,BlueDart Lite,459.5,1.39,3,3670.83,4,12,1,1,0.0,1,Business,Netbanking,3,Left with guard,0
SHP002119,2024-08-14,WH-PUN,JAIPUR,CityRunner,1586.5,2.86,6,3990.3,3,9,0,0,9.3,0,Wholesale,UPI,3,,0
SHP005059,2024-09-21,WH-BLR,Guwahati,CityRunner,1692.6,2.14,4,4345.47,3,21,1,0,7.9,,Business,UPI,5,Customer unavailable,1
SHP001066,2024-10-19,WH-BLR,Indore,IndiaPost Express,1986.3,0.6,4,4819.72,3,17,1,1,0.0,0,Business,UPI,5,,1
SHP003551,2024-03-08,WH-PUN,Delhi,ValueShip,2032.2,3.65,4,898.28,2,13,0,0,0.0,1,Wholesale,Card,3,Address updated,1
SHP001363,2024-01-08,WH-BLR,Indore,CityRunner,1174.6,4.1,2,2575.69,5,17,0,0,3.3,0,Retail,Wallet,5,Delivered on time,0
SHP005440,2024-09-22,WH-DEL,Mohali,BlueDart Lite,1469.1,4.84,3,1210.63,4,12,1,0,1.1,2,Retail,Wallet,5,,1
SHP003692,2024-07-29,WH-DEL,Jaipur,SwiftEx,1786.8,2.55,6,2527.97,5,19,0,0,8.4,0,Retail,Card,5,,0
SHP006105,2024-07-06,WH-CHD,Gurugram,ValueShip,243.3,6.57,5,3135.67,3,8,1,0,12.6,1,Wholesale,Wallet,3,,0
SHP004905,2024-12-27,WH-BLR,Bengaluru,CityRunner,58.7,4.63,4,993.13,4,16,0,0,4.1,1,Business,Card,2,Delivered on time,0
SHP008292,2024-03-27,WH-PUN,Patna,CityRunner,1144.7,1.05,2,2428.81,5,9,0,0,0.0,2,Business,Card,6,Customer unavailable,1
SHP005755,2024-08-25,WH-PUN,Guwahati,ValueShip,2554.4,2.47,3,3076.14,3,19,1,0,0.0,1,Business,Card,5,Reattempt scheduled,1
SHP004093,2024-04-23,WH-DEL,Guwahati,SwiftEx,1916.5,2.92,2,2517.81,2,19,0,0,2.5,0,Business,Netbanking,1,Delivered on time,0
SHP001733,2024-04-12,WH-DEL,Indore,BlueDart Lite,1505.1,2.79,5,4836.03,3,20,0,0,0.0,0,Retail,Netbanking,1,,0
SHP005246,2024-05-18,WH-BLR,Jaipur,SwiftEx,1014.6,2.18,6,7517.24,3,12,1,0,6.4,0,Retail,COD,3,Left with guard,0
SHP002265,2024-02-02,WH-BLR,Jaipur,CityRunner,199.1,1.43,4,3295.93,4,20,0,1,4.8,0,Wholesale,Card,8,Customer unavailable,1
SHP002116,2024-08-10,WH-DEL,Ludhiana,SwiftEx,-237.1,2.07,1,831.51,2,14,1,0,5.9,0,Wholesale,Wallet,4,Address updated,1
SHP006741,2024-02-02,WH-CHD, Jaipur,IndiaPost Express,630.4,,2,2278.9,4,15,0,0,0.0,0,Retail,Wallet,4,,0
SHP008039,2024-01-01,WH-CHD,Delhi,SwiftEx,541.2,0.89,2,1255.69,5,19,0,0,3.4,,Wholesale,Card,5,,0
SHP007409,2024-07-28,WH-BLR,Jaipur,SwiftEx,1584.3,3.58,1,366.61,4,9,1,0,12.7,0,Business,UPI,3,Left with guard,0
SHP001429,2024-04-27,WH-DEL,Indore,SwiftEx,187.0,4.82,6,4525.37,5,14,1,0,0.0,0,Retail,UPI,5,,0
SHP006279,2024-11-06,WH-CHD,Mohali,ValueShip,1402.2,1.74,1,398.93,3,21,0,0,0.0,,Retail,Netbanking,4,,1
SHP002459,2024-01-17,WH-CHD,Chandigarh,SwiftEx,67.1,5.7,6,2401.73,4,9,0,0,3.0,0,Wholesale,Card,4,,0
SHP002072,2024-06-15,WH-CHD,Patna,IndiaPost Express,2042.8,3.03,3,2386.46,2,11,1,1,9.4,0,Retail,Card,6,Reattempt scheduled,1
SHP006260,2024-07-24,WH-BLR,Indore,CityRunner,460.3,3.28,3,3197.27,4,8,0,0,11.4,0,Retail,UPI,4,,0
SHP005703,2024-01-21,WH-BLR,Patna,IndiaPost Express,2616.8,3.66,5,6549.76,4,16,1,1,9.0,1,Retail,UPI,5,Reattempt scheduled,1
SHP004235,2024-08-16,WH-PUN,Chandigarh,IndiaPost Express,510.0,1.89,4,4855.93,2,18,0,0,5.2,,Retail,UPI,1,Left with guard,0
SHP000131,2024-07-25,WH-DEL,Delhi,CityRunner,66.8,0.5,2,2775.53,3,11,0,0,0.3,1,Wholesale,Wallet,3,Left with guard,0
SHP001003,2024-05-21,WH-DEL,Chandigarh,CityRunner,763.7,3.28,3,3361.36,4,17,0,0,2.8,,Retail,Wallet,3,Delivered on time,0
SHP005130,2024-05-23,WH-PUN,Mohali,BlueDart Lite,585.0,3.52,3,643.61,4,21,0,0,6.5,0,Wholesale,Wallet,2,,0
SHP008215,2024-01-17,WH-CHD,Pune,ValueShip,463.2,1.21,2,1622.84,5,15,0,0,1.6,0,Wholesale,UPI,5,,0
SHP008735,2024-02-07,WH-DEL,Patna,CityRunner,1279.7,1.11,5,5292.37,3,10,0,0,8.9,0,Business,COD,1,,0
SHP006888,2024-04-16,WH-DEL,Pune,IndiaPost Express,1278.6,2.6,4,4637.37,3,15,0,0,1.8,0,Retail,UPI,4,Reattempt scheduled,1
SHP004921,2024-07-14,WH-CHD,GURUGRAM,ValueShip,1007.0,4.57,1,198.45,5,19,1,0,6.5,0,Wholesale,Card,4,Left with guard,0
SHP001649,2024-07-23,WH-BLR,Guwahati,SwiftEx,994.8,2.59,4,816.55,3,20,0,0,4.6,0,Retail,Card,3,,0
SHP003067,2024-08-23,WH-BLR,Bengaluru,IndiaPost Express,57.2,2.86,3,3419.01,3,8,0,0,,1,Business,Netbanking,3,,0
SHP001634,2024-12-23,WH-DEL,Pune,SwiftEx,326.9,4.53,3,1909.06,2,14,0,0,0.0,1,Retail,Wallet,2,Delivered on time,0
SHP001495,2024-11-08,WH-BLR,Mohali,IndiaPost Express,257.3,3.55,1,546.61,2,10,0,1,0.0,1,Wholesale,Netbanking,3,,1
SHP008103,2024-01-24,WH-BLR,Guwahati,IndiaPost Express,2490.4,1.39,2,1586.1,4,8,0,1,4.6,2,Wholesale,Wallet,6,Reattempt scheduled,1
SHP008366,2024-05-16,WH-PUN,Delhi,IndiaPost Express,2434.4,4.14,2,525.58,3,20,0,0,0.0,2,Business,UPI,7,Address updated,1
SHP006893,2024-04-10,WH-CHD,Bengaluru,SwiftEx,2249.3,2.47,1,801.43,3,21,0,0,2.8,2,Business,Wallet,2,Left with guard,0
SHP002272,2024-05-23,WH-BLR,delhi,SwiftEx,1369.5,,4,1612.4,2,11,0,0,2.8,0,Retail,Netbanking,2,Delivered on time,0
SHP003005,2024-03-29,WH-CHD,Jaipur,ValueShip,313.5,3.25,1,1002.09,3,9,0,0,6.3,0,Wholesale,COD,1,,0
SHP005875,2024-02-05,WH-DEL,Patna,ValueShip,736.5,5.89,2,371.47,3,15,0,0,0.0,0,Business,UPI,3,Delivered on time,0
SHP000232,2024-01-16,WH-BLR,Jaipur,SwiftEx,700.3,999.0,1,382.31,4,11,0,0,8.3,0,Business,Card,3,,0
SHP002444,2024-12-26,WH-BLR,Chandigarh,ValueShip,1484.7,5.15,4,993.71,4,14,0,0,4.4,0,Retail,COD,4,Left with guard,0
SHP004861,2024-06-05,WH-CHD,Pune,BlueDart Lite,1858.5,3.51,3,1081.89,3,21,0,0,,0,Retail,UPI,3,,0
SHP000049,2024-10-23,WH-BLR, Gurugram,BlueDart Lite,1241.3,4.71,2,934.63,3,9,0,1,2.0,2,Wholesale,Wallet,7,Customer unavailable,1
SHP008900,2024-09-26,WH-DEL,Bengaluru,IndiaPost Express,1715.4,2.81,5,3172.16,3,8,0,0,6.9,0,Business,UPI,5,Reattempt scheduled,1
SHP007989,2024-12-13,WH-BLR,Lucknow,BlueDart Lite,1432.3,2.31,1,1354.05,5,14,0,0,0.9,1,Retail,Card,4,Left with guard,0
SHP007132,2024-10-09,WH-PUN,Patna,ValueShip,343.7,1.2,1,250.73,5,11,0,1,3.7,,Wholesale,Wallet,5,Left with guard,0
SHP007741,2024-05-17,WH-CHD,Delhi,IndiaPost Express,2159.0,3.08,3,3852.67,4,15,0,0,0.0,3,Retail,COD,6,,1
SHP006317,2024-05-23,WH-PUN,Guwahati,IndiaPost Express,293.0,3.81,4,1242.78,3,20,0,0,0.0,2,Retail,UPI,5,,1
SHP005041,2024-08-18,WH-PUN,Chandigarh,BlueDart Lite,659.2,2.79,2,2450.6,4,19,1,0,,1,Retail,UPI,4,,0
SHP000026,2024-12-02,WH-CHD,Pune,CityRunner,261.1,2.08,3,4044.95,3,20,0,0,4.9,0,Business,Netbanking,1,,0
SHP000495,2024-09-22,WH-PUN,Mohali,ValueShip,1502.9,1.46,3,3090.28,4,17,1,0,3.2,0,Retail,COD,4,,0
SHP002501,2024-07-07,WH-CHD,Guwahati,BlueDart Lite,1871.3,4.64,5,5482.3,2,10,1,0,9.3,0,Business,Wallet,4,Customer unavailable,1
SHP006390,2024-12-07,WH-BLR,Ludhiana,IndiaPost Express,1018.2,1.58,4,5571.63,4,15,1,0,0.0,1,Business,Netbanking,3,,0
SHP006534,2024-12-17,WH-CHD,Gurugram,BlueDart Lite,961.8,3.63,1,1037.2,2,17,0,0,0.4,1,Business,Netbanking,1,Delivered on time,0
SHP000638,2024-04-01,WH-CHD,Jaipur,CityRunner,258.3,4.73,5,6423.97,2,16,0,0,0.0,0,Business,Wallet,1,Left with guard,0
SHP007314,2024-11-29,WH-CHD,Indore,IndiaPost Express,1030.2,0.27,5,4769.37,2,10,0,1,6.0,0,Retail,Wallet,2,,0
SHP007731,2024-10-08,WH-BLR,Guwahati,BlueDart Lite,2249.7,1.77,3,2608.98,2,15,0,0,4.0,0,Business,COD,1,,0
SHP007865,2024-01-04,WH-BLR,Guwahati,SwiftEx,1772.9,2.14,1,1096.44,4,8,0,0,,0,Retail,Netbanking,2,,0
SHP001570,2024-02-08,WH-PUN,Gurugram,SwiftEx,2508.2,,1,943.76,3,13,0,0,5.5,0,Business,Netbanking,3,Delivered on time,0
SHP002185,2024-08-21,WH-CHD,Pune,CityRunner,1888.3,1.38,5,4168.6,5,13,0,0,0.3,0,Business,Wallet,4,Left with guard,0
SHP004828,2024-02-18,WH-PUN,Pune,SwiftEx,60.0,5.66,1,1308.54,4,20,1,0,,0,Wholesale,Netbanking,3,,0
SHP005292,2024-01-27,WH-PUN,Chandigarh,IndiaPost Express,1380.8,3.2,4,3677.04,4,18,1,0,2.4,2,Wholesale,Netbanking,3,Left with guard,0
SHP008528,2024-09-16,WH-BLR,Indore,CityRunner,2126.6,3.01,3,3648.05,3,17,0,0,3.8,1,Retail,Netbanking,4,Address updated,1
SHP005036,2024-12-13,WH-BLR,Gurugram,ValueShip,468.2,3.86,7,Rs. 3082.1,3,14,0,0,4.0,1,Wholesale,UPI,1,Left with guard,0
SHP002231,2024-04-14,WH-BLR,Guwahati,IndiaPost Express,422.8,4.16,5,3082.05,3,14,1,0,0.0,0,Retail,Card,2,,0
SHP007594,2024-09-09,WH-BLR,Chandigarh,CityRunner,1861.0,0.83,1,1003.19,3,18,0,0,0.0,1,Retail,COD,3,,0
SHP004690,2024-12-17,WH-PUN,Jaipur,IndiaPost Express,1638.7,1.53,4,3864.38,3,11,0,0,9.0,0,Business,Wallet,4,Customer unavailable,1
SHP008404,2024-08-19,WH-PUN,Patna,BlueDart Lite,651.5,2.57,2,2744.44,3,11,0,0,3.4,2,Retail,Card,3,,0
SHP005187,2024-09-29,WH-PUN,Lucknow,CityRunner,479.3,0.97,2,1695.96,3,18,1,0,0.0,0,Business,UPI,2,,0
SHP000907,2024-05-20,WH-PUN,guwahati,SwiftEx,836.8,0.37,3,3976.5,2,12,0,0,3.5,2,Business,Card,2,Delivered on time,0
SHP003416,2024-01-13,WH-BLR,Pune,CityRunner,470.2,0.42,3,1178.93,2,15,1,0,0.5,0,Wholesale,COD,2,,0
SHP003183,2024-03-19,WH-CHD,Mohali,BlueDart Lite,1036.2,5.61,2,2255.78,3,13,0,0,8.7,0,Retail,COD,3,Delivered on time,0
SHP007918,2024-07-13,WH-DEL,ludhiana,SwiftEx,1546.8,1.37,2,649.61,4,13,1,0,0.0,2,Wholesale,Card,4,Delivered on time,0
SHP007420,2024-08-26,WH-DEL,Indore,BlueDart Lite,314.6,3.27,4,5310.14,5,13,0,0,0.0,2,Wholesale,COD,3,,0
SHP003421,2024-10-05,WH-CHD,Delhi,BlueDart Lite,1492.0,2.53,3,3994.41,5,8,1,0,,0,Business,Wallet,5,,0
SHP003155,2024-09-23,WH-BLR,Chandigarh,SwiftEx,1723.9,1.74,5,1440.26,3,18,0,0,0.0,1,Retail,Netbanking,2,Left with guard,0
SHP004039,2024-05-19,WH-CHD,Ludhiana,SwiftEx,1511.1,1.31,6,2888.63,5,11,1,0,6.2,1,Business,Wallet,4,Left with guard,0
SHP004129,2024-09-23,WH-BLR,Bengaluru,ValueShip,64.7,3.14,4,4392.07,3,16,0,0,0.0,1,Business,Netbanking,2,,0
